loss_full_v2_se.pkl  ,loss_full_v2_se_128_channels.pkl,loss_full_v2_se_32_channels.pkl,loss_full_v2_se_5_blocks.pkl,loss_full_v2_se_atros_121.pkl,loss_full_v2_se_atros_121_single.pkl,loss_full_v2_se_atros_12421.pkl,loss_full_v2_se_atros_222_single.pkl,loss_full_v2_se_atros_241.pkl,loss_full_v2_se_atros_421.pkl,loss_full_v2_se_concat.pkl,loss_full_v2_se_double.pkl,loss_full_v2_se_fullsize.pkl,loss_full_v2_se_global_atros_12421.pkl,loss_full_v2_se_global_only.pkl,loss_full_v2_se_partial_atros_121.pkl,loss_full_v2_se_partial_atros_12421.pkl,loss_full_v2_se_partial_atros_421.pkl,loss_full_v2_spatial.pkl,loss_full_v2_spatial_atros_121.pkl,loss_standard.pkl   ,loss_standard_5.pkl
0.03608819614164531  ,0.02752105062827468             ,0.06795762944966555            ,0.041590240737423304        ,0.038756522443145515         ,0.04073384166695178                 ,0.04130188664421439            ,0.03620928176678717                 ,0.04175929357297718          ,0.045385852362960576         ,0.03539703930728137       ,0.036190684093162416      ,0.04316476830281317         ,0.04263523151166737                   ,0.040119096916168925           ,0.048304327949881556                 ,0.028118832991458474                   ,0.04012205032631755                  ,0.039410017896443605    ,0.03955200319178402               ,0.06890397090464831 ,0.03639823272824287
0.034726761002093556 ,0.027064112853258847            ,0.05702465297654271            ,0.03695273343473673         ,0.036960060242563486         ,0.03988589229993522                 ,0.042195645486935975           ,0.03492318824864924                 ,0.03776759644970298          ,0.04020533356815577          ,0.03249231749214232       ,0.03397515891119838       ,0.03937699943780899         ,0.039548469055444                     ,0.037666816543787715           ,0.036980032734572885                 ,0.026912814727984367                   ,0.03742306614294648                  ,0.036977720400318506    ,0.03719769031740725               ,0.05731024034321308 ,0.03571896564681083
0.033681352902203796 ,0.02474818886257708             ,0.048324057878926394           ,0.037477377243340014        ,0.03423819267190993          ,0.04038896542042494                 ,0.03674580566585064            ,0.0348970714956522                  ,0.03663799958303571          ,0.03831774247810245          ,0.029602810693904757      ,0.03161053410731256       ,0.03706020461395383         ,0.03528447723947466                   ,0.03332272190600634            ,0.032094201538711786                 ,0.02494322813581675                    ,0.03508210275322199                  ,0.03523263023234904     ,0.03606048999354243               ,0.04807646591216326 ,0.03610276435501873
0.02948215468786657  ,0.0250697604380548              ,0.04515515607781708            ,0.03794050612486899         ,0.03210244937799871          ,0.0369936257135123                  ,0.033760858001187444           ,0.031200569681823255                ,0.03568379525095224          ,0.035125365620478986         ,0.03699481775984168       ,0.033077573077753185      ,0.03722138502635062         ,0.03213760228827596                   ,0.031213782867416738           ,0.03097161753103137                  ,0.025384205812588333                   ,0.03343512238934636                  ,0.03462477708235383     ,0.03764865710400045               ,0.044422549195587635,0.03549037158954889
0.030694619240239262 ,0.0236460680142045              ,0.043629883276298645           ,0.03529615211300552         ,0.03367744134739041          ,0.0328189542517066                  ,0.03369778115302324            ,0.030686407489702104                ,0.03526291064918041          ,0.03656175606884062          ,0.028924820898100733      ,0.029423906933516264      ,0.0360419390257448          ,0.03140263557434082                   ,0.03025694447569549            ,0.028747491911053656                 ,0.022434349381364883                   ,0.032884139381349084                 ,0.03428568560630083     ,0.035394298983737825              ,0.044412567280232906,0.03125882698222995
0.027961753867566587 ,0.02252139972988516             ,0.04278098940849304            ,0.03136477111838758         ,0.0312523624394089           ,0.03206094442866743                 ,0.03522972986102104            ,0.02839895631186664                 ,0.03412092099897564          ,0.037221566401422025         ,0.026635080110281706      ,0.028688505198806523      ,0.03229392901994288         ,0.031727997772395614                  ,0.02898572962731123            ,0.028951385989785194                 ,0.02514229214284569                    ,0.031462686415761706                 ,0.03576978575438261     ,0.033251643925905225              ,0.04254545103758574 ,0.028375586331821977
0.026049114228226245 ,0.01935255862772465             ,0.04080236949957907            ,0.02993442825973034         ,0.028329371521249414         ,0.03125536260195076                 ,0.02863726345822215            ,0.02712226032745093                 ,0.03304386637173593          ,0.03234199709258974          ,0.026088501093909144      ,0.029616593522951006      ,0.03167230817489326         ,0.03074163952842355                   ,0.030388838844373822           ,0.026267564715817572                 ,0.024884377885609866                   ,0.03077735686674714                  ,0.030578455654904246    ,0.031007499294355513              ,0.04310542903840542 ,0.03083465024828911
0.024501112895086406 ,0.020780258672311903            ,0.04136193064041436            ,0.028238288033753632        ,0.02906735073775053          ,0.03080633361823857                 ,0.02883165974635631            ,0.026235271291807295                ,0.03231795052997768          ,0.03114075376652181          ,0.026007575308904053      ,0.026894346810877323      ,0.029406348103657366        ,0.026982642989605666                  ,0.02999228690750897            ,0.025628462713211776                 ,0.02251402856782079                    ,0.029787992220371963                 ,0.031416217377409336    ,0.031873725540935996              ,0.04165440583601594 ,0.028478362178429962
0.024836861155927183 ,0.020797429839149117            ,0.039347491785883905           ,0.02666265293955803         ,0.028321684105321765         ,0.029377519246190788                ,0.030144038796424865           ,0.024877204792574048                ,0.031140749156475068         ,0.030847562476992607         ,0.02521541710011661       ,0.028555380785837768      ,0.027866993262432516        ,0.026523288409225642                  ,0.02936931224539876            ,0.024677507719025014                 ,0.024197913473472                      ,0.029144341964274643                 ,0.02975202789530158     ,0.028462873911485075              ,0.03827726123854518 ,0.027785404049791396
0.024076437088660897 ,0.02246535832528025             ,0.040871767327189445           ,0.030324270948767662        ,0.025389797613024713         ,0.0310255182441324                  ,0.026093265670351685           ,0.026163422921672463                ,0.02959448997862637          ,0.030303094536066055         ,0.024556969502009453      ,0.026224110880866645      ,0.027530576661229135        ,0.027476676367223264                  ,0.026224596006795765           ,0.0235133305657655                   ,0.0231348188361153                     ,0.02931726723909378                  ,0.026924148527905346    ,0.028341048350557684              ,0.03939720969647169 ,0.027355660405009984
0.028118523070588708 ,0.0165590358665213              ,0.03835803056135774            ,0.0275402114726603          ,0.025626060739159583         ,0.03007055530324578                 ,0.025242052506655455           ,0.02526907594874501                 ,0.026631168462336062         ,0.028680934850126506         ,0.024284239439293743      ,0.024660542816855015      ,0.027593579096719622        ,0.024621908157132565                  ,0.024229548824951052           ,0.02338137850165367                  ,0.019705711607821287                   ,0.027719851676374675                 ,0.02689579171128571     ,0.027770169824361802              ,0.04323240052908659 ,0.02757432560902089
0.02408033038955182  ,0.016906542447395624            ,0.03631979473866522            ,0.027956939581781626        ,0.022890952066518366         ,0.026570357754826544                ,0.02484370619058609            ,0.023943570791743696                ,0.026324484311044217         ,0.028907977044582367         ,0.024537814874202014      ,0.026385313901118933      ,0.02807581815868616         ,0.02366953296586871                   ,0.024478323152288796           ,0.02292989925481379                  ,0.0205838454188779                     ,0.027011901186779142                 ,0.02809822503477335     ,0.028078478295356035              ,0.036111709848046306,0.025674007227644326
0.025143876019865275 ,0.020241010864265264            ,0.03586888182908297            ,0.028443240839987994        ,0.02313101340550929          ,0.024623538041487335                ,0.022884597559459506           ,0.023473932594060897                ,0.025328714656643568         ,0.03154633082449436          ,0.023034453694708645      ,0.026670987671241164      ,0.02515522055327892         ,0.027002121787518263                  ,0.025881057465448977           ,0.021742014214396477                 ,0.019371116743423046                   ,0.024832797050476075                 ,0.025277640717104078    ,0.028098217537626625              ,0.03454165197908878 ,0.025432573212310673
0.022988720028661192 ,0.015874053887091576            ,0.03612399334087968            ,0.02558142147026956         ,0.022526487801223995         ,0.02532757364679128                 ,0.023210670822300015           ,0.026533432956784963                ,0.023529819445684552         ,0.025414820085279642         ,0.022726263431832195      ,0.02368729584850371       ,0.025276312953792512        ,0.02353428432252258                   ,0.02396167549304664            ,0.0213166122790426                   ,0.019515565130859613                   ,0.02379328925162554                  ,0.023990557109937072    ,0.026642406824976206              ,0.03357244748622179 ,0.023109413031488658
0.021740602515637874 ,0.01990315697621554             ,0.034288037288933995           ,0.027748412126675247        ,0.021309860050678253         ,0.02582588270306587                 ,0.024988062912598252           ,0.025412083230912687                ,0.02277274124789983          ,0.027347259083762766         ,0.022215177793987094      ,0.024632084369659423      ,0.02409287274349481         ,0.02456681455951184                   ,0.02349530530627817            ,0.020838602166622876                 ,0.019229275407269597                   ,0.02400838853791356                  ,0.02357194523792714     ,0.02698422099929303               ,0.03410231918096542 ,0.02335054990835488
0.022273338073864578 ,0.014942490682005882            ,0.03328422759659588            ,0.023989429674111308        ,0.021702676569111644         ,0.02390624734107405                 ,0.023781296610832215           ,0.023989090230315924                ,0.02137697865255177          ,0.0250031478703022           ,0.02133979871869087       ,0.023965969448909163      ,0.02336068043950945         ,0.023075318336486815                  ,0.023629833338782193           ,0.019687640806660058                 ,0.01723420824855566                    ,0.02348000034689903                  ,0.022669143928214907    ,0.026361922337673604              ,0.03249330911785364 ,0.026431442750617862
0.02199668511748314  ,0.014087770914193243            ,0.032756672333925964           ,0.023175104102119804        ,0.02093949660193175          ,0.023092200327664614                ,0.022087193792685866           ,0.022021104278974236                ,0.0248173494823277           ,0.025843523582443594         ,0.020926812593825162      ,0.023991200560703873      ,0.02221825495362282         ,0.023538703052327036                  ,0.023100168653763832           ,0.021174668706953524                 ,0.01974232909269631                    ,0.023163138097152113                 ,0.023506979690864682    ,0.02536898620892316               ,0.030459826812148094,0.021772457286715508
0.02101884982548654  ,0.014564959960989655            ,0.03207138639409095            ,0.027284190943464636        ,0.021972414408810436         ,0.02354937552008778                 ,0.023806652636267245           ,0.022438918775878846                ,0.024981970735825598         ,0.02276627707760781          ,0.020548593695275487      ,0.023020077776163817      ,0.022193346382118763        ,0.025781817361712457                  ,0.0230099372100085             ,0.019641992775723337                 ,0.019489240506663917                   ,0.02290505520068109                  ,0.0230953088728711      ,0.023762234044261275              ,0.02971767447888851 ,0.021321718068793415
0.0213942923117429   ,0.012002467981074006            ,0.031249889777973293           ,0.02491823104210198         ,0.02002200447022915          ,0.022830518102273344                ,0.020827906602062286           ,0.02152509258594364                 ,0.02258287656586617          ,0.023128557484596968         ,0.021156085585244         ,0.022380426293238997      ,0.02529813286382705         ,0.021115279430523513                  ,0.021698125754483044           ,0.020154090039432047                 ,0.020331963803619145                   ,0.02283338373526931                  ,0.020049336017109454    ,0.022909418563358486              ,0.02781061576679349 ,0.020876282057724894
0.0211760017555207   ,0.012613996805157512            ,0.03178067938424647            ,0.022901683347299695        ,0.019628546829335392         ,0.02247846613172442                 ,0.02063208967447281            ,0.02026443798094988                 ,0.020478614862076937         ,0.022862403397448362         ,0.022548597981221975      ,0.02479214551858604       ,0.024321621540002523        ,0.022237890656106173                  ,0.021042776457034052           ,0.02049740180373192                  ,0.017703876737505196                   ,0.021770495735108853                 ,0.017892945162020623    ,0.023327809991315007              ,0.027513332571834324,0.019585065683349966
0.023448481410741805 ,0.011808359948918223            ,0.030171421635895968           ,0.021924377023242413        ,0.02160818052943796          ,0.023191841901279986                ,0.021046437555924058           ,0.02042164308950305                 ,0.021068771788850426         ,0.023215477494522928         ,0.02176588848233223       ,0.022661900823004545      ,0.021659439452923833        ,0.020528085553087293                  ,0.02021689268294722            ,0.01919307531788945                  ,0.017539246357046068                   ,0.02051290487870574                  ,0.01912891052197665     ,0.022165654739364982              ,0.027957858983427286,0.020250246790237725
0.020940745738334952 ,0.011875556106679142            ,0.027852831361815333           ,0.02222741798032075         ,0.019314289093017578         ,0.022478638286702334                ,0.01857001702301204            ,0.01942188274115324                 ,0.02030366533435881          ,0.021450066659599542         ,0.018454682920128106      ,0.02216770404484123       ,0.022342753922566773        ,0.019566145236603917                  ,0.019655073061585426           ,0.018744180258363486                 ,0.017233174573630095                   ,0.020366706373170018                 ,0.017511817184276877    ,0.022102600266225635              ,0.02694579605013132 ,0.023346880450844765
0.0202423803973943   ,0.012130875897128135            ,0.02835724111646414            ,0.021693411143496634        ,0.01910806915257126          ,0.022478895587846638                ,0.018712954223155977           ,0.020456559024751186                ,0.022099788580089808         ,0.023420285410247745         ,0.017440814548172055      ,0.023222262412309645      ,0.021626703348010777        ,0.020029440359212457                  ,0.020502520049922167           ,0.019711398193612693                 ,0.01763790554832667                    ,0.01989567494019866                  ,0.016756702633574604    ,0.022878829692490398              ,0.02804908696562052 ,0.023908280371688306
0.019074430875480174 ,0.013577768066897988            ,0.027023782301694155           ,0.025000827782787383        ,0.019276374764740468         ,0.02176023363135755                 ,0.017436669650487603           ,0.020432509668171405                ,0.01950269357766956          ,0.02239436572417617          ,0.017659598728641868      ,0.020880417036823928      ,0.02316272163297981         ,0.021584925474599004                  ,0.020958886435255408           ,0.022104672528803347                 ,0.017580852820537986                   ,0.02368292147293687                  ,0.018389538675546647    ,0.024736292427405715              ,0.02658902611583471 ,0.019431528286077082
0.018028230662457644 ,0.01720015952596441             ,0.02662238422781229            ,0.022751163714565335        ,0.020036943652667106         ,0.020882678567431867                ,0.01716858264990151            ,0.01917423834092915                 ,0.021212146640755235         ,0.02199619892053306          ,0.01623742113588378       ,0.020422206935472788      ,0.02133316984400153         ,0.020893470221199095                  ,0.01876980906818062            ,0.02010317649692297                  ,0.020147041860036553                   ,0.019634917750954627                 ,0.019456124352291226    ,0.02136918136384338               ,0.024963879399001597,0.01928961093071848
0.01763044123072177  ,0.016787341074086727            ,0.02681103004142642            ,0.02121657826937735         ,0.01863093108404428          ,0.02324615002144128                 ,0.01810938382986933            ,0.0189020705409348                  ,0.020789950853213668         ,0.0254212903091684           ,0.015421027201227844      ,0.019512991071678698      ,0.021131573431193828        ,0.017068054690025748                  ,0.01912054668646306            ,0.018013864662498234                 ,0.01867961585521698                    ,0.020862870523706077                 ,0.016704528196714818    ,0.0216437213588506                ,0.02674221880733967 ,0.017667095432989298
0.01768145742826164  ,0.01253862470621243             ,0.02610089220106602            ,0.020559848402626812        ,0.017381245526485144         ,0.0200941652758047                  ,0.01598053064662963            ,0.018800816452130675                ,0.02080010159406811          ,0.021962020243518055         ,0.016671445476822554      ,0.018700328073464334      ,0.01944315731525421         ,0.01727736028842628                   ,0.018375952169299124           ,0.01764329676516354                  ,0.018901923834346235                   ,0.021000282466411592                 ,0.01651816675439477     ,0.02142834342084825               ,0.026005915738642214,0.017190527194179593
0.019496019906364383 ,0.011917268601246178            ,0.025324318464845418           ,0.019699342316016555        ,0.016383159859105944         ,0.02006362876854837                 ,0.0178929700050503             ,0.017225244361907244                ,0.024239036557264625         ,0.021561377285979687         ,0.01650485470890999       ,0.018676604866050182      ,0.018831153237260877        ,0.016584378911647945                  ,0.0172713675070554             ,0.018117803148925304                 ,0.016683674592059106                   ,0.02120516961440444                  ,0.01584739179816097     ,0.02071025548502803               ,0.024669814575463533,0.01699538668617606
0.017095252871513367 ,0.011503685649950057            ,0.02531342182774097            ,0.020904658595100045        ,0.01590433456003666          ,0.019462086469866337                ,0.016015064786188304           ,0.01743165678344667                 ,0.01981279000174254          ,0.02065740346442908          ,0.01487098706420511       ,0.01871079655829817       ,0.01841108228545636         ,0.01784333772957325                   ,0.01774577933829278            ,0.01875490751117468                  ,0.016326800175011157                   ,0.021176709979772567                 ,0.017201228183694184    ,0.019767187512479724              ,0.023740190267562866,0.016819365904666483
0.01708807870745659  ,0.01199784454656765             ,0.025349508947692813           ,0.020807267632335424        ,0.01623075604438782          ,0.020067706145346163                ,0.014268444036133587           ,0.018799754302017392                ,0.01752298129722476          ,0.018731909128837286         ,0.013782072125468402      ,0.020937083871103823      ,0.017897895770147443        ,0.01654228714760393                   ,0.01758611926343292            ,0.019645613711327316                 ,0.016213550860993565                   ,0.01935194111429155                  ,0.016312745725736023    ,0.01999088379088789               ,0.02236709715798497 ,0.019232721393927933
0.015593729983083903 ,0.012474678561557085            ,0.02489597031380981            ,0.01857420669402927         ,0.016288396483287216         ,0.01807970688678324                 ,0.01569420750020072            ,0.017482847650535406                ,0.01754681929014623          ,0.019153171498328448         ,0.017067681648768485      ,0.019023583154194057      ,0.017338534933514893        ,0.016999884450342506                  ,0.016954773501493037           ,0.01794121735729277                  ,0.016961416660342364                   ,0.018471669405698776                 ,0.015657206147443502    ,0.02028899227734655               ,0.022904223948717117,0.018039709934964777
0.016129462467506527 ,0.013777116092387586            ,0.025034678680822254           ,0.01940374879632145         ,0.0179685598006472           ,0.016878501535393296                ,0.01433202032931149            ,0.015659223892726004                ,0.018024725723080337         ,0.01864721265155822          ,0.014733364479616285      ,0.01814011570531875       ,0.019626363273710014        ,0.015333633101545275                  ,0.016852555377408863           ,0.018399431789293885                 ,0.017990081035532058                   ,0.021316739870235323                 ,0.018034180556423963    ,0.019528758083470165              ,0.022635422088205813,0.017839192831888794
0.01730653552804142  ,0.013036970712710172            ,0.026162406988441946           ,0.019791396567597985        ,0.019837759248912335         ,0.01908990575466305                 ,0.013930625864304602           ,0.016488837031647562                ,0.016949872742407023         ,0.019169639982283115         ,0.014153572439681739      ,0.01933753341436386       ,0.017295726970769466        ,0.015497561276424677                  ,0.01617995393462479            ,0.018049033218994738                 ,0.016936444700695573                   ,0.021839381335303186                 ,0.02026416133157909     ,0.019684361293911934              ,0.023785170912742615,0.01659024793189019
0.015908156451769174 ,0.01047982859890908             ,0.023714676848612726           ,0.01782144613098353         ,0.01639666084665805          ,0.018737191264517606                ,0.01477380411233753            ,0.019733399990946053                ,0.018029729765839875         ,0.018322459375485777         ,0.01344598988071084       ,0.017489215708337724      ,0.016349560860544444        ,0.017114398698322476                  ,0.01676150015555322            ,0.018595406040549278                 ,0.016553268220741303                   ,0.020442716032266616                 ,0.015368419163860381    ,0.01877269826363772               ,0.022689674608409406,0.0164843789068982
0.015715718269348145 ,0.011519769346341491            ,0.02347817551344633            ,0.017807789309881628        ,0.017362945177592338         ,0.016679753898642957                ,0.014691726211458445           ,0.017872524401172995                ,0.017011698940768837         ,0.018478827620856463         ,0.01301098995609209       ,0.016614683158695697      ,0.018197073438204824        ,0.014318375091534108                  ,0.015174053073860706           ,0.018497436493635177                 ,0.016224191593937575                   ,0.018290782999247312                 ,0.01532523795031011     ,0.018487913208082317              ,0.021652072854340076,0.01485397012438625
0.014246459398418666 ,0.011716702510602773            ,0.023074567154981195           ,0.01763535486534238         ,0.017142712976783513         ,0.017064479691907764                ,0.014131925301626325           ,0.015527590247802436                ,0.01626593857072294          ,0.016750899888575078         ,0.012773891224060207      ,0.01597495344467461       ,0.018585759215056896        ,0.014426903310231864                  ,0.015307500958442688           ,0.01763639934360981                  ,0.017206782079301774                   ,0.01759350481443107                  ,0.015120156155899168    ,0.019346358557231724              ,0.021844347659498452,0.01488271342823282
0.013632434024475514 ,0.013869189389515669            ,0.022944239154458045           ,0.0181591316126287          ,0.01662244589533657          ,0.015733224083669485                ,0.013560325792059302           ,0.015568463946692646                ,0.015462585375644267         ,0.016149566555395723         ,0.012678463652264327      ,0.01620719120837748       ,0.016949086077511312        ,0.014423147775232792                  ,0.014973065280355514           ,0.017517486494034527                 ,0.017269868962466718                   ,0.017287349980324506                 ,0.01463633687235415     ,0.01851782810408622               ,0.020855624042451382,0.016145004238933326
0.015156200365163386 ,0.012161552836187185            ,0.02385857463814318            ,0.01804295482579619         ,0.015265803062357008         ,0.016469876887276767                ,0.012478838139213622           ,0.015194392786361277                ,0.016203111736103892         ,0.017372458544559776         ,0.014150023157708348      ,0.01903157620690763       ,0.01856876953970641         ,0.014040503930300475                  ,0.015252368175424635           ,0.017936943750828504                 ,0.018037582794204355                   ,0.017262390442192556                 ,0.015504034701734781    ,0.018027058872394263              ,0.021023566834628582,0.019294278277084232
0.014457762916572392 ,0.011101429676637053            ,0.022929149423725904           ,0.01614507061894983         ,0.015762584761250763         ,0.018663250701501967                ,0.012110228789970279           ,0.015427078772336244                ,0.015438578114844859         ,0.021192786167375743         ,0.013719875435344874      ,0.018589308252558112      ,0.017123165098018943        ,0.016729141888208687                  ,0.014975792972836643           ,0.017652812460437418                 ,0.016618024045601486                   ,0.017136861570179462                 ,0.014958066446706653    ,0.0176454016007483                ,0.02183613572269678 ,0.016197631927207114
0.014715374982915818 ,0.010989152104593813            ,0.024750614003278316           ,0.0164622024865821          ,0.016711294720880687         ,0.01639856684487313                 ,0.012976520298980176           ,0.014439116441644728                ,0.015473106387071311         ,0.016875848709605634         ,0.013698691758327186      ,0.018359698913991453      ,0.016294429334811865        ,0.01425793464295566                   ,0.014009978785179556           ,0.01683716117404401                  ,0.015207367693074047                   ,0.01808431912213564                  ,0.015036324528045953    ,0.016776132839731873              ,0.020979225868359208,0.015456141089089215
0.012755674007348717 ,0.010405037249438465            ,0.023971745558083058           ,0.017810132587328553        ,0.015148250199854375         ,0.017072427342645823                ,0.01327147091506049            ,0.01613394117448479                 ,0.014583716867491603         ,0.016062900936231018         ,0.013537813397124409      ,0.01884120893664658       ,0.014573899935930968        ,0.013366254675202072                  ,0.014195397170260549           ,0.016880477545782924                 ,0.014223873137962074                   ,0.018350068526342512                 ,0.013686052721459419    ,0.01602554339915514               ,0.02056988952681422 ,0.01488999491557479
0.013486585626378656 ,0.011638381192460657            ,0.025401342683471738           ,0.01663969215005636         ,0.014787036017514766         ,0.0157558583188802                  ,0.01522061035502702            ,0.014882813603617252                ,0.014263344241771846         ,0.016655014525167645         ,0.01312619416275993       ,0.021325480286031963      ,0.015422056731767952        ,0.014705498283728958                  ,0.015253753587603568           ,0.016693455586209893                 ,0.014760087768081576                   ,0.020174654107540844                 ,0.01428963013458997     ,0.01631352452095598               ,0.01917071468196809 ,0.013746867305599153
0.013361558504402637 ,0.01158622259972617             ,0.02339365635998547            ,0.015416419971734286        ,0.014129454572685062         ,0.015600959316361695                ,0.012554352858569474           ,0.014422201411798596                ,0.01477398625575006          ,0.018043675110675395         ,0.012940212117973715      ,0.02105178078636527       ,0.014679332985542715        ,0.013886623294092714                  ,0.015181233338080347           ,0.016933915810659526                 ,0.015365810727234929                   ,0.019572850316762924                 ,0.013339033338706941    ,0.0187087784986943                ,0.019422359997406602,0.015320520848035812
